Document Index (generated),Number of Records,Question Id,Topic Id
53125,1,5064835,hip-replacement
53126,1,5064836,bad-breath-questions
53127,1,5064836,peppermint-oil-questions
53128,1,5064837,dizziness-questions
53129,1,5064837,family-questions
53130,1,5064837,vision-questions
53131,1,5064838,arm-questions
53132,1,5064838,hydrocortisone-questions
53133,1,5064838,rash-questions
53134,1,5064840,head-questions
53135,1,5064840,lymph-node-questions
53136,1,5064840,neck-questions
53137,1,5064840,swelling-questions
53138,1,5064844,benign-prostatic-hyperplasia-questions
53139,1,5064844,fear-questions
53140,1,5064844,pain-questions
53141,1,5064844,urodynamic-test-questions
53142,1,5064848,narcotic-questions
53143,1,5064849,depression-questions
53144,1,5064854,rectum-questions
53145,1,5064855,exercise-questions
53146,1,5064855,weight-questions
53147,1,5064857,tubal-ligation-questions
53148,1,5064858,arm-questions
53149,1,5064858,armpit-questions
53150,1,5064858,cancer-questions
53151,1,5064858,lump-questions
53152,1,5064859,herpes-questions
53153,1,5064859,menopause-questions
53154,1,5064860,antibiotic-questions
53155,1,5064860,burn-questions
53156,1,5064860,penis-questions
53157,1,5064860,pressure-questions
53158,1,5064860,urination-questions
53159,1,5064861,chest-questions
53160,1,5064861,movement-questions
53161,1,5064861,pain-questions
53162,1,5064863,dementia-questions
53163,1,5064865,birth-control-questions
53164,1,5064865,period-questions
53165,1,5064865,pregnancy-questions
53166,1,5064865,spotting-questions
53167,1,5064866,pregnancy-questions
53168,1,5064866,transvaginal-ultrasound-questions
53169,1,5064869,uterine-cancer-questions
53170,1,5064870,feeding-questions
53171,1,5064872,diarrhea-questions
53172,1,5064872,food-poisoning-questions
53173,1,5064872,meal-questions
53174,1,5064872,nausea-questions
53175,1,5064872,vomit-questions
53176,1,5064873,dementia-questions
53177,1,5064873,magnetic-resonance-imaging-questions
53178,1,5064873,memory-loss-questions
53179,1,5064873,vision-questions
53180,1,5064876,abdominal-pain-questions
53181,1,5064876,constipation-questions
53182,1,5064876,insurance-questions
53183,1,5064876,movement-questions
53184,1,5064876,pain-questions
53185,1,5064877,bowel-movement-questions
53186,1,5064877,constipation-questions
53187,1,5064878,bronchitis-questions
53188,1,5064881,allergy-questions
53189,1,5064881,tonsil-questions
53190,1,5064882,period-questions
53191,1,5064883,allergy-questions
53192,1,5064883,almond-questions
53193,1,5064883,milk-questions
53194,1,5064883,soy-milk-questions
53195,1,5064883,soy-questions
53196,1,5064884,delayed-ejaculation-questions
53197,1,5064884,drinking-questions
53198,1,5064884,food-questions
53199,1,5064888,birth-control-questions
53200,1,5064888,cramps-questions
53201,1,5064888,pain-questions
53202,1,5064888,period-questions
53203,1,5064888,weight-questions
53204,1,5064899,conception-questions
53205,1,5064902,breast-questions
53206,1,5064902,ovulation-questions
53207,1,5064902,period-questions
53208,1,5064904,ears-questions
53209,1,5064904,ovary-questions
53210,1,5064904,pain-questions
53211,1,5064904,period-questions
53212,1,5064904,spotting-questions
53213,1,5064905,grapefruit-questions
53214,1,5064905,weight-loss-questions
53215,1,5064913,knee-pain-questions
53216,1,5064913,knee-questions
53217,1,5064913,leg-questions
53218,1,5064913,pain-questions
53219,1,5064913,walking-questions
53220,1,5064915,head-questions
53221,1,5064915,penis-questions
53222,1,5064917,masturbation-questions
53223,1,5064917,urination-questions
53224,1,5064921,toenail-questions
53225,1,5064924,period-questions
53226,1,5064924,pregnancy-questions
53227,1,5064924,pregnancy-test-questions
53228,1,5064924,sexual-intercourse-questions
53229,1,5064928,baby-questions
53230,1,5064928,fever-questions
53231,1,5064928,iris-questions
53232,1,5064928,running-questions
53233,1,5064930,back-pain-questions
53234,1,5064932,head-questions
53235,1,5064932,penis-questions
53236,1,5064934,ankle-questions
53237,1,5064934,kidney-stone-questions
53238,1,5064934,swelling-questions
53239,1,5064938,drinking-questions
53240,1,5064948,antibiotic-questions
53241,1,5064952,conception-questions
53242,1,5064952,dizziness-questions
53243,1,5064952,period-questions
53244,1,5064952,pregnancy-questions
53245,1,5064952,vision-questions
53246,1,5064953,hand-questions
53247,1,5064953,healing-questions
53248,1,5064953,numbness-questions
53249,1,5064953,pinched-nerve-questions
53250,1,5064953,shoulder-questions
53251,1,5064954,masturbation-questions
53252,1,5064954,pain-questions
53253,1,5064954,prostate-questions
53254,1,5064954,testicle-questions
53255,1,5064955,herpes-questions
53256,1,5064957,spotting-questions
53257,1,5064960,movement-questions
53258,1,5064960,pain-questions
53259,1,5064960,thigh-questions
53260,1,5064960,walking-questions
53261,1,5064961,hormone-replacement-therapy-questions
53262,1,5064961,libido-questions
53263,1,5064961,vagina-questions
53264,1,5064962,jelly-questions
53265,1,5064962,sperm-questions
53266,1,5064963,grapefruit-questions
53267,1,5064963,weight-questions
53268,1,5064964,weight-questions
53269,1,5064966,masturbation-questions
53270,1,5064969,cyst-questions
53271,1,5064969,fibromyalgia-questions
53272,1,5064969,pain-questions
53273,1,5064969,running-questions
53274,1,5064969,spine-questions
53275,1,5064970,cough-questions
53276,1,5064970,exercise-questions
53277,1,5064970,inhaler-questions
53278,1,5064970,lung-questions
53279,1,5064970,running-questions
53280,1,5064971,erection-questions
53281,1,5064971,family-questions
53282,1,5064971,vision-questions
53283,1,5064972,drug-test-questions
53284,1,5064973,mood-swing-questions
53285,1,5064973,pain-questions
53286,1,5064973,pregnancy-test-questions
53287,1,5064973,tenderness-questions
53288,1,5064973,uterus-questions
53289,1,5064979,belly-button-questions
53290,1,5064979,erection-questions
53291,1,5064983,insurance-questions
53292,1,5064983,medicare-questions
53293,1,5064986,bowel-movement-questions
53294,1,5064986,headache-questions
53295,1,5064988,sexually-transmitted-disease-questions
53296,1,5064988,throat-questions
53297,1,5064997,family-questions
53298,1,5064997,hallucination-questions
53299,1,5064997,vision-questions
53300,1,5064998,brain-questions
53301,1,5064998,seizure-questions
53302,1,5064998,teething-questions
53303,1,5064999,ear-infection-questions
53304,1,5064999,jaw-questions
53305,1,5064999,middle-ear-questions
53306,1,5064999,pain-questions
53307,1,5064999,tooth-questions
53308,1,5065001,eyes-questions
53309,1,5065001,sty-questions
53310,1,5065005,drug-questions
53311,1,5065005,insurance-questions
53312,1,5065007,coldness-questions
53313,1,5065007,headache-questions
53314,1,5065007,mononucleosis-questions
53315,1,5065007,runny-nose-questions
53316,1,5065007,throat-questions
53317,1,5065008,birth-control-pill-questions
53318,1,5065008,birth-control-questions
53319,1,5065008,herb-questions
53320,1,5065008,red-raspberry-questions
53321,1,5065009,arm-questions
53322,1,5065009,head-questions
53323,1,5065009,muscle-questions
53324,1,5065009,scalp-questions
53325,1,5065009,skin-questions
53326,1,5065010,diet-questions
53327,1,5065010,salt-questions
53328,1,5065010,soda-questions
53329,1,5065010,sodium-questions
53330,1,5065010,tooth-questions
53331,1,5065018,food-questions
53332,1,5065021,head-questions
53333,1,5065022,fibromyalgia-questions
53334,1,5065022,skin-questions
53335,1,5065035,back-pain-questions
53336,1,5065035,electroencephalogram-questions
53337,1,5065035,magnetic-resonance-imaging-questions
53338,1,5065035,pain-questions
53339,1,5065035,seizure-questions
53340,1,5065041,sexual-intercourse-questions
53341,1,5065050,breast-questions
53342,1,5065050,cramps-questions
53343,1,5065050,period-questions
53344,1,5065050,pregnancy-questions
53345,1,5065050,sexual-intercourse-questions
53346,1,5065051,depression-questions
53347,1,5065051,stress-questions
53348,1,5065051,vision-questions
53349,1,5065052,concussion-questions
53350,1,5065052,photosensitivity-questions
53351,1,5065055,fever-questions
53352,1,5065055,headache-questions
53353,1,5065055,stomach-questions
53354,1,5065055,virus-questions
53355,1,5065055,weakness-questions
53356,1,5065056,eyes-questions
53357,1,5065056,lightheadedness-questions
53358,1,5065056,nausea-questions
53359,1,5065056,pain-questions
53360,1,5065056,swelling-questions
53361,1,5065057,pneumonia-questions
53362,1,5065059,penis-questions
53363,1,5065059,psoriasis-questions
53364,1,5065059,steroid-questions
53365,1,5065061,neck-questions
53366,1,5065061,vision-questions
53367,1,5065062,flu-questions
53368,1,5065063,cancer-questions
53369,1,5065063,colon-questions
53370,1,5065063,eyes-questions
53371,1,5065063,liver-questions
53372,1,5065064,broken-shoulder-questions
53373,1,5065064,injury-questions
53374,1,5065064,rotator-cuff-injury-questions
53375,1,5065064,rotator-cuff-questions
53376,1,5065064,shoulder-questions
53377,1,5065066,cancer-questions
53378,1,5065066,chemotherapy-questions
53379,1,5065066,colon-cancer-questions
53380,1,5065066,eyes-questions
53381,1,5065066,liver-questions
53382,1,5065068,birth-control-questions
53383,1,5065070,blood-pressure-questions
53384,1,5065071,blood-pressure-questions
53385,1,5065074,cramps-questions
53386,1,5065074,period-questions
53387,1,5065077,cats-questions
53388,1,5065077,depression-questions
53389,1,5065077,diabetes-questions
53390,1,5065077,hyperthyroidism-questions
53391,1,5065079,drug-test-questions
53392,1,5065079,ibuprofen-questions
53393,1,5065079,vitamin-questions
53394,1,5065087,irregularity-questions
53395,1,5065087,period-questions
53396,1,5065087,pregnancy-questions
53397,1,5065088,degenerative-disc-disease-questions
53398,1,5065088,head-questions
53399,1,5065088,pain-questions
53400,1,5065088,pressure-questions
53401,1,5065088,thigh-questions
53402,1,5065101,smell-questions
53403,1,5065101,sore-questions
53404,1,5065101,swelling-questions
53405,1,5065101,vagina-questions
53406,1,5065105,heart-questions
53407,1,5065105,pain-questions
53408,1,5065108,period-questions
53409,1,5065108,pregnancy-questions
53410,1,5065110,heart-surgery-questions
53411,1,5065122,hypoglycemia-questions
53412,1,5065122,weight-loss-questions
53413,1,5065123,anxiety-questions
53414,1,5065123,chest-questions
53415,1,5065123,head-questions
53416,1,5065123,neck-questions
53417,1,5065125,dark-chocolate-questions
53418,1,5065125,liver-questions
53419,1,5065125,seeds-questions
53420,1,5065125,stress-questions
53421,1,5065126,bloating-questions
53422,1,5065126,headache-questions
53423,1,5065126,nausea-questions
53424,1,5065126,pain-questions
53425,1,5065126,tightness-questions
53426,1,5065137,hair-questions
53427,1,5065137,hormone-questions
53428,1,5065137,shaving-questions
53429,1,5065137,shoulder-questions
53430,1,5065143,period-questions
53431,1,5065144,blood-pressure-questions
53432,1,5065146,blood-pressure-questions
53433,1,5065146,nose-questions
53434,1,5065146,pulse-questions
53435,1,5065148,ejaculation-questions
53436,1,5065148,erection-questions
53437,1,5065148,libido-questions
53438,1,5065148,masturbation-questions
53439,1,5065148,weight-questions
53440,1,5065155,birth-control-questions
53441,1,5065155,period-questions
53442,1,5065155,pregnancy-questions
53443,1,5065155,pregnancy-test-questions
53444,1,5065155,sexual-intercourse-questions
53445,1,5065156,drainage-questions
53446,1,5065157,ejaculation-questions
53447,1,5065157,hair-questions
53448,1,5065157,masturbation-questions
53449,1,5065157,penis-questions
53450,1,5065159,urinary-tract-infection-questions
53451,1,5065164,bruise-questions
53452,1,5065164,head-questions
53453,1,5065164,swelling-questions
53454,1,5065164,urination-questions
53455,1,5065165,birth-control-questions
53456,1,5065168,tinnitus-questions
53457,1,5065176,emergency-room-questions
53458,1,5065176,masturbation-questions
53459,1,5065176,penis-questions
53460,1,5065198,finger-questions
53461,1,5065198,skin-questions
53462,1,5065198,thumb-questions
53463,1,5065210,baby-questions
53464,1,5065210,marijuana-questions
53465,1,5065219,ringworm-questions
53466,1,5065220,hair-questions
53467,1,5065220,head-questions
53468,1,5065220,heat-rash-questions
53469,1,5065220,lotion-questions
53470,1,5065224,ears-questions
53471,1,5065226,birth-control-pill-questions
53472,1,5065226,birth-control-questions
53473,1,5065226,cramps-questions
53474,1,5065226,period-questions
53475,1,5065226,stomach-questions
53476,1,5065227,birth-control-pill-questions
53477,1,5065227,birth-control-questions
53478,1,5065227,cramps-questions
53479,1,5065227,period-questions
53480,1,5065227,stomach-questions
53481,1,5065228,birth-control-pill-questions
53482,1,5065228,birth-control-questions
53483,1,5065228,cramps-questions
53484,1,5065228,period-questions
53485,1,5065228,stomach-questions
53486,1,5065233,cholesterol-questions
53487,1,5065233,diabetes-questions
53488,1,5065233,eyes-questions
53489,1,5065233,high-blood-pressure-questions
53490,1,5065233,vision-questions
53491,1,5065236,cough-questions
53492,1,5065236,mouth-questions
53493,1,5065238,ovulation-questions
53494,1,5065238,period-questions
53495,1,5065238,pregnancy-questions
53496,1,5065239,potassium-questions
53497,1,5065242,shellfish-questions
53498,1,5065242,toddler-questions
53499,1,5065243,dry-skin-questions
53500,1,5065243,hair-questions
53501,1,5065243,scalp-questions
53502,1,5065243,skin-questions
53503,1,5065243,whitehead-questions
53504,1,5065245,chest-questions
53505,1,5065245,dizziness-questions
53506,1,5065245,head-questions
53507,1,5065245,heart-questions
53508,1,5065250,coffee-questions
53509,1,5065250,coldness-questions
53510,1,5065250,diet-questions
53511,1,5065250,drinking-questions
53512,1,5065252,cervix-questions
53513,1,5065252,fetus-questions
53514,1,5065252,heart-questions
53515,1,5065252,miscarriage-questions
53516,1,5065252,pregnancy-questions
53517,1,5065262,pregnancy-questions
53518,1,5065263,virus-questions
53519,1,5065266,antibiotic-questions
53520,1,5065266,yeast-infection-questions
53521,1,5065268,egg-yolks-questions
53522,1,5065268,hand-questions
53523,1,5065268,orange-questions
53524,1,5065274,blood-pressure-questions
53525,1,5065274,pressure-questions
53526,1,5065291,antibiotic-questions
53527,1,5065291,cough-questions
53528,1,5065291,sore-throat-questions
53529,1,5065291,strep-throat-questions
53530,1,5065291,throat-questions
53531,1,5065295,period-questions
53532,1,5065295,pregnancy-questions
53533,1,5065296,baby-questions
53534,1,5065298,fever-questions
53535,1,5065298,vagina-questions
53536,1,5065299,head-questions
53537,1,5065299,running-questions
53538,1,5065299,shin-questions
53539,1,5065299,splint-questions
53540,1,5065299,stomach-questions
53541,1,5065327,blister-questions
53542,1,5065327,itch-questions
53543,1,5065327,leg-questions
53544,1,5065327,scrotum-questions
53545,1,5065327,vision-questions
53546,1,5065330,dizziness-questions
53547,1,5065330,drinking-questions
53548,1,5065330,infusion-questions
53549,1,5065330,lumbar-puncture-questions
53550,1,5065330,nausea-questions
53551,1,5065332,birth-control-pill-questions
53552,1,5065332,drainage-questions
53553,1,5065332,pregnancy-questions
53554,1,5065332,swallow-questions
53555,1,5065333,drug-questions
53556,1,5065333,tooth-questions
53557,1,5065336,genitalia-questions
53558,1,5065336,herpes-questions
53559,1,5065336,rash-questions
53560,1,5065336,vision-questions
53561,1,5065338,hand-questions
53562,1,5065338,testicle-questions
53563,1,5065339,fever-questions
